cod_cliente,cnpj,holding,nome_cliente,id_gerente_area,gerente_area,cidterritory,vendedor,endereco,uf,cidade,lat,long,estrelas_batalhas,estrelas_espaco_em_loja,estrelas_inovacao,estrelas_ponto_extra,estrelas_preco,estrelas_sortimento_prioritario,estrelas_total,sellout_ton_ytd,trend_l6m
100137272,3476811068031,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R DO ORATORIO,1150, SAO PAULO, SP, 03116-000, Brasil",SP,SAO PAULO,-23.5625368,-46.5920012,,,,,,,,,
100137273,3476811068627,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R ANTONIO PRADO,54, SANTA ADELIA, SP, 15950-000, Brasil",SP,SANTA ADELIA,-21.2412717,-48.8030213,,,,,,,,,
100137274,3476811070109,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV QUATORZE DE MARCO,528, BATATAIS, SP, 14300-000, Brasil",SP,BATATAIS,-20.8935822,-47.5930817,,,,,,,,,
100137275,3476811102159,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"R AMARO ORTIZ DE CAMPOS,13, SANTO ANTONIO DE POSSE, SP, 13831-022, Brasil",SP,SANTO ANTONIO DE POSSE,-22.6035,-46.91694,,,,,,,,,
100137278,3476811070605,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV MAJOR ADOLFO PAOLIELLO,57, CAJURU, SP, 14240-000, Brasil",SP,CAJURU,-21.2755425,-47.30135320000001,,,,,,,,,
100137951,50948371001905,IRMAOS BOA,IRMAOS BOA LTDA,02020300,GUSTAVO OLIVEIRA,02020306,CRISTINA VAZ,"AV ODILA CHAVES RODRIG,1200,GLP4E5, JUNDIAI, SP, 13213-087, Brasil",SP,JUNDIAI,-23.1570043,-46.9961194,,,,,,,,,
100140574,17349548000659,REDE SHIBATA,SK SUPERMERCADOS LTDA,02020300,GUSTAVO OLIVEIRA,02020306,CRISTINA VAZ,"RODOVIA OSWALDO CRUZ,754, UBATUBA, SP, 11691-032, Brasil",SP,UBATUBA,-23.4374042,-45.09023939999999,,0.5,,,,,0.5,20.12235751,-0.031301479714285846
100141526,7705530001318,REDE NAGUMO,MIXTER AT E VJO DE GEN ALIM LTDA,02020300,GUSTAVO OLIVEIRA,02020308,FELIPE ARAUJO,"AV JOSE BRUMATTI,2374, GUARULHOS, SP, 07161-235, Brasil",SP,GUARULHOS,-23.4048344,-46.4350385,0.5,,0.5,1.0,1.0,1.0,4.0,,
100215959,5929873000288,REDE NAGUMO,SUPERMERCADO TAMI LTDA,02020300,GUSTAVO OLIVEIRA,02020308,FELIPE ARAUJO,"AV PRES HUMB D ALEN CAST BRAN,3413, GUARULHOS, SP, 07024-170, Brasil",SP,GUARULHOS,-23.4730771,-46.5471758,,1.0,,,,,1.0,,
100215970,7705530001237,REDE NAGUMO,MIXTER ATAC E VAR DE GEN ALIM LTDA,02020300,GUSTAVO OLIVEIRA,02020308,FELIPE ARAUJO,"RUA TAMOTSU IWASSE,3, GUARULHOS, SP, 07176-000, Brasil",SP,GUARULHOS,-23.4044631,-46.3884249,0.5,,0.5,1.0,1.0,1.0,4.0,,
100351555,17349548000730,REDE SHIBATA,SK SUPERMERCADOS LTDA,02020300,GUSTAVO OLIVEIRA,02020306,CRISTINA VAZ,"AV ARMA SALLES DE OLIVEIRA,1520, SUZANO, SP, 08673-115, Brasil",SP,SUZANO,-23.5453585,-46.3169655,,1.0,,,,,1.0,33.96962226,-0.0062594474285712
100602814,4103530000540,REDE ESTRELA DE,COMERCIAL SEMAR DE PINDA LTDA,02020300,GUSTAVO OLIVEIRA,02020306,CRISTINA VAZ,"ESTRADA PINHEIRINHO NOVO,2101, ITAQUAQUECETUBA, SP, 08588-640, Brasil",SP,ITAQUAQUECETUBA,-23.4477993,-46.3099556,,1.0,,,,,1.0,14.86080329,0.015248156000000101
100722799,45495694003139,REDE SAO ROQUE,SUPER MERCADO SAO ROQUE LTDA,02020300,GUSTAVO OLIVEIRA,02020308,FELIPE ARAUJO,"AV BERNARDINO DE LUCCA,1022, SAO ROQUE, SP, 18132-295, Brasil",SP,SAO ROQUE,-23.5253543,-47.1451981,,0.5,,,,,0.5,11.991408719999999,-0.023382191428571387
100888625,50948371002383,IRMAOS BOA,IRMAOS BOA LTDA,02020300,GUSTAVO OLIVEIRA,02020306,CRISTINA VAZ,"RUA TREZE DE MAIO,1050, VALINHOS, SP, 13276-020, Brasil",SP,VALINHOS,-22.9756525,-46.990153,,1.0,,,,,1.0,7.7146656799999995,-0.03198769485714285
100957163,9358143000578,REDE SHIBATA,SHIBATA COM ATAC D MERC EM GER LTDA,02020300,GUSTAVO OLIVEIRA,02020306,CRISTINA VAZ,"RUA DOUTOR OTHON BARCELOS,5, CRUZEIRO, SP, 12730-010, Brasil",SP,CRUZEIRO,-22.5832813,-44.960143,,1.0,,,,,1.0,29.25223551,0.050121632285714035
100959529,7705530001407,REDE NAGUMO,MIXTER ATAC E VAR D GEN ALIM LTDA,02020300,GUSTAVO OLIVEIRA,02020308,FELIPE ARAUJO,"AVENIDA AMANCIO GAIOLLI,1717, GUARULHOS, SP, 07251-250, Brasil",SP,GUARULHOS,-23.4353106,-46.3905548,,,,,,,,,
100961766,97550909000155,ST MARCHE,ORBIS DISTRIBUICAO DE ALIM LTDA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"RUA VITOR ANGELO FORTUNATO,413, JANDIRA, SP, 06612-800, Brasil",SP,JANDIRA,-23.5177919,-46.91598,,,,,,,,25.63045400114217,0.35465728545808783
100966627,46079372000580,REDE NAGUMO,SUPERMERCADOS SOLAR LT,02020300,GUSTAVO OLIVEIRA,02020308,FELIPE ARAUJO,"AVENIDA DO TRABALHADOR,4000, PRAIA GRANDE, SP, 11720-090, Brasil",SP,PRAIA GRANDE,-24.0070499,-46.44896079999999,,1.0,,,,,1.0,,
100966642,9000493002005,ST MARCHE,HORTUS COMERCIO DE ALIMENTOS SA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"RUA DR JESUINO MACIEL,877, SAO PAULO, SP, 04615-002, Brasil",SP,SAO PAULO,-23.6190614,-46.6719581,,,,,,,,,
100970149,9000493001610,ST MARCHE,HORTUS COMERCIO DE ALIMENTOS SA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"RUA GOMES DE CARVALHO,551, SAO PAULO, SP, 04547-002, Brasil",SP,SAO PAULO,-23.6001368,-46.6790789,,,,,,,,,
100970150,9000493001963,ST MARCHE,HORTUS COMERCIO DE ALIMENTOS SA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"RUA JOAO MIGLIARI,2, SAO PAULO, SP, 03310-030, Brasil",SP,SAO PAULO,-23.5416133,-46.5673202,,,,,,,,,
100974865,9000493000487,ST MARCHE,HORTUS COMERCIO DE ALIMENTOS SA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"ALAMEDA TERRACOTA,545, SAO CAETANO DO SUL, SP, 09531-190, Brasil",SP,SAO CAETANO DO SUL,-23.6258263,-46.5791221,,,,,,,,,
100975469,9000493001025,ST MARCHE,HORTUS COMERCIO DE ALIMENTOS SA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AVENIDA DR RICARDO JAFET,1900, SAO PAULO, SP, 04260-000, Brasil",SP,SAO PAULO,-23.591557,-46.6208312,,,,,,,,,
100975473,9000493000720,ST MARCHE,HORTUS COMERCIO DE ALIMENTOS SA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AVENIDA SUMARE,721, SAO PAULO, SP, 05016-090, Brasil",SP,SAO PAULO,-23.535738,-46.6739669,,,,,,,,,
100976454,9000493001106,ST MARCHE,HORTUS COMERCIO DE ALIMENTOS SA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"ALAMEDA RIO NEGRO,1406, BARUERI, SP, 06454-000, Brasil",SP,BARUERI,-23.4932618,-46.848592,,,,,,,,,
100976455,11317530000427,ST MARCHE,VIRTUS COMERCIO DE ALIMENTOS LTDA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"RUA CASSANDOCA,102, SAO PAULO, SP, 03169-010, Brasil",SP,SAO PAULO,-23.5507737,-46.5958903,,,,,,,,,
100976470,9151220000271,ST MARCHE,FORTIS COMERCIO DE ALIMENTOS LTDA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AV ROQUE PETRONI JUNIOR,1089, SAO PAULO, SP, 04707-900, Brasil",SP,SAO PAULO,-23.6235643,-46.6982583,,,,,,,,,
100976601,9000493000649,ST MARCHE,HORTUS COMERCIO DE ALIMENTOS SA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"RUA NOVA YORK,245, SAO PAULO, SP, 04560-908, Brasil",SP,SAO PAULO,-23.6152634,-46.685054,,,,,,,,,
100977721,9000493000991,ST MARCHE,HORTUS COMERCIO DE ALIMENTOS SA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AVENIDA S GABRIEL,558, SAO PAULO, SP, 01435-000, Brasil",SP,SAO PAULO,-23.5782501,-46.6708506,,,,,,,,,
101005717,50948371002200,IRMAOS BOA,IRMAOS BOA LTDA,02020300,GUSTAVO OLIVEIRA,02020306,CRISTINA VAZ,"RODOVIA VEREADOR,SN, JUNDIAI, SP, 13214-788, Brasil",SP,JUNDIAI,-23.2041393,-46.9265438,,1.0,,,,,1.0,12.82303415,0.08493063171428569
101006010,50948371002030,IRMAOS BOA,IRMAOS BOA LTDA,02020300,GUSTAVO OLIVEIRA,02020306,CRISTINA VAZ,"AVENIDA QUATORZE DE DEZEMBRO,2333, JUNDIAI, SP, 13206-105, Brasil",SP,JUNDIAI,-23.2182211,-46.8739613,,1.0,,,,,1.0,10.59896918,0.07195170057142851
101006011,50948371002545,IRMAOS BOA,IRMAOS BOA LTDA,02020300,GUSTAVO OLIVEIRA,02020306,CRISTINA VAZ,"AVENIDA ANTONIO,510, SOROCABA, SP, 18047-620, Brasil",SP,SOROCABA,-23.4755318,-47.4331447,,,,1.0,,,1.0,4.72705599,-0.019273026571428608
101080676,50948371002464,IRMAOS BOA,IRMAOS BOA LTDA,02020300,GUSTAVO OLIVEIRA,02020306,CRISTINA VAZ,"AVENIDA CALDAS CARVALHO,260, PAULINIA, SP, 13145-005, Brasil",SP,PAULINIA,-22.7410508,-47.1743005,0.5,,0.5,1.0,0.5,1.0,3.5,2.69780672,-0.12020386499999991
101098966,15610121000475,REDE NAGUMO,SP BRAS ATAC E VAR D GEN ALIM LTDA,02020300,GUSTAVO OLIVEIRA,02020308,FELIPE ARAUJO,,,,,,,1.0,,,,,1.0,,
101104471,9000493002340,ST MARCHE,HORTUS COMERCIO DE ALIMENTOS SA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,,,,,,,,,,,,,,
101107278,3843785000403,REDE ESTRELA DE,COMERCIAL MELHOR LTDA,02020300,GUSTAVO OLIVEIRA,02020306,CRISTINA VAZ,,,,,,,,,,,,,,
101108274,50216394000198,REDE ESTRELA DE,LIBRA SUZANO COMERCIAL LTDA,02020300,GUSTAVO OLIVEIRA,02020306,CRISTINA VAZ,,,,,,,,,,,,,,
101108573,20276483000916,REDE SHIBATA,SHIBATA COM E ATAC D PROD E G LTDA,02020300,GUSTAVO OLIVEIRA,02020306,CRISTINA VAZ,,,,,,,1.0,,,,,1.0,,
101118624,50948371002707,IRMAOS BOA,IRMAOS BOA LTDA,02020300,GUSTAVO OLIVEIRA,02020306,CRISTINA VAZ,,,,,,0.5,,0.5,0.0,1.0,0.5,2.5,,
101121770,50948371002626,IRMAOS BOA,IRMAOS BOA LTDA,02020300,GUSTAVO OLIVEIRA,02020306,CRISTINA VAZ,,,,,,,,,,,,,,
101122892,10938144000309,REDE NAGUMO,ESTOK BRASIL COM DE ALIMENTOS LTDA,02020300,GUSTAVO OLIVEIRA,02020308,FELIPE ARAUJO,,,,,,0.5,,0.5,1.0,0.5,1.0,3.5,,
101127336,50948371003002,IRMAOS BOA,IRMAOS BOA LTDA,02020300,GUSTAVO OLIVEIRA,02020306,CRISTINA VAZ,,,,,,,,,,,,,,
156006641,3476811000151,DIA BRASIL,DIA BRASIL SOCIEDADE LIMITADA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AVENIDA DOUTORA RUTH CARDOSO,7221, SAO PAULO, SP, 05425-902, Brasil",SP,SAO PAULO,-23.5653329,-46.7024923,,,,,,,,,
156016788,9000493000134,ST MARCHE,HORTUS COMERCIO DE ALIMENTOS SA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AVENIDA CIDADE JARDIM,790, SAO PAULO, SP, 01454-000, Brasil",SP,SAO PAULO,-23.5831792,-46.6869009,,,,,,,,,
156020382,8853758000184,ST MARCHE,VIA COMERCIO DE ALIMENTOS LTDA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"ESTRADA ALDEIA,186, COTIA, SP, 06709-300, Brasil",SP,COTIA,-23.5905088,-46.8260826,,,,,,,,,
156034039,7719691000127,ASTRUM,ASTRUM COMERCIO DE ALIMENTOS LTDA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"RUA JOSE RAMON URTIZA,975,LJ 9, SAO PAULO, SP, 05717-270, Brasil",SP,SAO PAULO,-23.6334031,-46.7290035,,,,,,,,,
156041462,11317530000346,ST MARCHE,VIRTUS COMERCIO DE ALIMENTOS LTDA,02020300,GUSTAVO OLIVEIRA,02020303,SERGIO PASTORI,"AVENIDA DOS PASSAROS,451, BARUERI, SP, 06429-222, Brasil",SP,BARUERI,-23.4936714,-46.9613332,,,,,,,,,
156041767,464411000219,REDE NAGUMO,SUP SP BRASIL DE ATIBAIA LTDA,02020300,GUSTAVO OLIVEIRA,02020308,FELIPE ARAUJO,"PC PEDRO DE TOLEDO,101, ATIBAIA, SP, 12940-270, Brasil",SP,ATIBAIA,-23.1151809,-46.55856120000001,,0.5,,,,,0.5,,
156041870,7424394000154,REDE SHIBATA,SUPERMERCADO SHIBATA TAUBATE LTDA,02020300,GUSTAVO OLIVEIRA,02020306,CRISTINA VAZ,"AV BANDEIRANTES,808, TAUBATE, SP, 12070-100, Brasil",SP,TAUBATE,-23.0229501,-45.5390088,0.5,,0.5,,1.0,1.0,3.0,30.29785186,0.0017711102857140735
156041912,4103530000388,REDE ESTRELA DE,COMERCIAL SEMAR DE PINDA LTDA,02020300,GUSTAVO OLIVEIRA,02020306,CRISTINA VAZ,"R DOMINGUES RIBAS,555, TAUBATE, SP, 12060-000, Brasil",SP,TAUBATE,-23.0181349,-45.5660367,,1.0,,,,,1.0,15.45598605,0.011895531428571407
156042124,7705530000184,REDE NAGUMO,MIXTER ATAC VAR GEN ALIM LTDA,02020300,GUSTAVO OLIVEIRA,02020308,FELIPE ARAUJO,"AV JUREMA,1065, GUARULHOS, SP, 07244-000, Brasil",SP,GUARULHOS,-23.4446064,-46.4085606,0.5,,0.5,,0.5,1.0,2.5,,
156042125,7820929000106,REDE NAGUMO,AZULBRASIL COML DE PROD ALIM LTDA,02020300,GUSTAVO OLIVEIRA,02020308,FELIPE ARAUJO,"AV PIRES DO RIO,4342, SAO PAULO, SP, 08240-005, Brasil",SP,SAO PAULO,-23.5304848,-46.4530334,,1.0,,,,,1.0,,
156042126,7286601000151,REDE NAGUMO,SUPERMERCADO UIRAPURU LTDA,02020300,GUSTAVO OLIVEIRA,02020308,FELIPE ARAUJO,"R JOAO BATISTA NOGUEIRA,750, GUARULHOS, SP, 07230-451, Brasil",SP,GUARULHOS,-23.4575063,-46.4611169,,0.5,,,,,0.5,,
156042127,7926885000101,REDE NAGUMO,SOLBRASIL COML DE PROD ALIM LTDA,02020300,GUSTAVO OLIVEIRA,02020308,FELIPE ARAUJO,"AV OLIVEIRA FREIRE,480, SAO PAULO, SP, 08080-570, Brasil",SP,SAO PAULO,-23.4849038,-46.43074619999999,,0.5,,,,,0.5,,
156042394,245454000475,REDE ESTRELA DE,JGG REPRESENT COM E SUP LTDA,02020300,GUSTAVO OLIVEIRA,02020306,CRISTINA VAZ,"AV MATO GROSSO,838, CARAGUATATUBA, SP, 11665-250, Brasil",SP,CARAGUATATUBA,-23.6322427,-45.4281325,,1.0,,,,,1.0,12.866283000000001,-0.014374325714285771
156042607,8359422000160,REDE ESTRELA DE,SUP SEMAR CEZAR DE SOUZA LTDA,02020300,GUSTAVO OLIVEIRA,02020306,CRISTINA VAZ,"AV RICIERI JOSE MARCATTO,975, MOGI DAS CRUZES, SP, 08810-020, Brasil",SP,MOGI DAS CRUZES,-23.5031826,-46.1542213,,1.0,,,,,1.0,11.160440809999999,-0.045629163999999924
156042736,7820929000297,REDE NAGUMO,AZULBRASIL COML DE PROD ALIM LTDA,02020300,GUSTAVO OLIVEIRA,02020308,FELIPE ARAUJO,"AV BRAS DA ROCHA CARDOSO,1, SAO PAULO, SP, 08190-140, Brasil",SP,SAO PAULO,-23.4932099,-46.4023099,,0.5,,,,,0.5,,
156042768,5053643000117,REDE NAGUMO,COMERCIAL IDEAL MOGI LTDA,02020300,GUSTAVO OLIVEIRA,02020308,FELIPE ARAUJO,"AV HENRIQUE EROLES,1333,TERREO, MOGI DAS CRUZES, SP, 08730-590, Brasil",SP,MOGI DAS CRUZES,-23.5409412,-46.2011437,,1.0,,,,,1.0,,
156042912,50948371000682,IRMAOS BOA,IRMAOS BOA LTDA,02020300,GUSTAVO OLIVEIRA,02020306,CRISTINA VAZ,"R MARANHAO,256,TER, CABREUVA, SP, 13318-000, Brasil",SP,CABREUVA,-23.2531416,-47.0557154,,1.0,,,,,1.0,23.55828246,-0.0442516525714286
156042915,9358143000144,REDE SHIBATA,SHIBATA COML ATCTA MERCAD LTDA,02020300,GUSTAVO OLIVEIRA,02020306,CRISTINA VAZ,"AV PRESIDENTE CAMPOS SALLES,297, CARAGUATATUBA, SP, 11675-000, Brasil",SP,CARAGUATATUBA,-23.6203622,-45.4294379,,1.0,,,,,1.0,28.72639616,-0.031378333428571444
156043193,3221466000296,REDE ESTRELA DE,SUP SEMAR SAO SEBASTIAO LTDA,02020300,GUSTAVO OLIVEIRA,02020306,CRISTINA VAZ,"R CAPITAO LUIZ SOARES,466, SAO SEBASTIAO, SP, 11600-000, Brasil",SP,SAO SEBASTIAO,-23.8031471,-45.4019374,,1.0,,,,,1.0,10.39737579,-0.017889974285714358
156043272,10432515000114,REDE SHIBATA,SHIBATA EMPORIO LTDA,02020300,GUSTAVO OLIVEIRA,02020306,CRISTINA VAZ,"R OLEGARIO PAIVA,565, MOGI DAS CRUZES, SP, 08780-040, Brasil",SP,MOGI DAS CRUZES,-23.52104,-46.18756,,0.5,,,,,0.5,16.58319072,0.0582812559999998
156043581,10304207000103,REDE NAGUMO,ON BRASIL COM DE ALIMENTOS LTDA,02020300,GUSTAVO OLIVEIRA,02020308,FELIPE ARAUJO,"AV FRANCISCO MARENGO,2301, SUZANO, SP, 08694-520, Brasil",SP,SUZANO,-23.4999529,-46.297431,,1.0,,,,,1.0,,
156043582,9105898000137,REDE NAGUMO,CALMON VIANA COM DE ALIM LTDA,02020300,GUSTAVO OLIVEIRA,02020308,FELIPE ARAUJO,"AV GETULIO VARGAS,1100, POA, SP, 08560-000, Brasil",SP,POA,-23.5341196,-46.3395308,,0.5,,,,,0.5,,
156043583,10509583000134,REDE NAGUMO,BOM BRASIL COM DE ALIM LTDA,02020300,GUSTAVO OLIVEIRA,02020308,FELIPE ARAUJO,"EST PRES JUSC K DE OLIVEIRA,37,B, GUARULHOS, SP, 07272-345, Brasil",SP,GUARULHOS,-23.4508001,-46.4076736,,1.0,,,,,1.0,,
156043584,8904165000108,REDE NAGUMO,BARREIRA GRANDE COM DE ALIM LTDA,02020300,GUSTAVO OLIVEIRA,02020308,FELIPE ARAUJO,"AV DA BARREIRA GRANDE,2905, SAO PAULO, SP, 03916-000, Brasil",SP,SAO PAULO,-23.5891247,-46.5097329,,0.5,,,,,0.5,,
156043764,10938144000147,REDE NAGUMO,ESTOK BRASIL COM DE ALIMENTOS LTDA,02020300,GUSTAVO OLIVEIRA,02020308,FELIPE ARAUJO,"AV CHARLES SCHNEIDER,420, TAUBATE, SP, 12040-000, Brasil",SP,TAUBATE,-23.0244982,-45.5709461,,1.0,,,,,1.0,,
156043804,10961551000175,REDE NAGUMO,MILBRASIL COM DE ALIMENTOS LTDA,02020300,GUSTAVO OLIVEIRA,02020308,FELIPE ARAUJO,"R CORONEL SEABRA,321, SANTO ANDRE, SP, 09176-000, Brasil",SP,SANTO ANDRE,-23.6683263,-46.5197218,,1.0,,,,,1.0,,
156043810,11132474000294,REDE ESTRELA DE,COMERCIAL COMP MEL DE GEN ALIM LTDA,02020300,GUSTAVO OLIVEIRA,02020306,CRISTINA VAZ,"AV SAO JOAO BOSCO, 1127, PINDAMONHANGABA, SP, 12403-010, Brasil",SP,PINDAMONHANGABA,-22.9207307,-45.4481146,,1.0,,,,,1.0,12.16577262,-0.009333455142857163
156044151,10304207000294,REDE NAGUMO,ON BRASIL COMERCIO ALIMENTOS LTDA,02020300,GUSTAVO OLIVEIRA,02020308,FELIPE ARAUJO,"AV BRASILIA,700, SUZANO, SP, 08610-101, Brasil",SP,SUZANO,-23.5437836,-46.3007821,0.5,,0.5,1.0,1.0,1.0,4.0,,
156044220,10583267000102,REDE NAGUMO,ARMAZEM BRASIL COM DE ALIM LTDA,02020300,GUSTAVO OLIVEIRA,02020308,FELIPE ARAUJO,"AV SAPOPEMBA,4431, SAO PAULO, SP, 03374-000, Brasil",SP,SAO PAULO,-23.5774439,-46.54709949999999,,0.5,,,,,0.5,,
156044221,10938144000228,REDE NAGUMO,ESTOK BRASIL COM DE ALIM LTDA,02020300,GUSTAVO OLIVEIRA,02020308,FELIPE ARAUJO,"R JOSE VICENTE DE BARROS,780, TAUBATE, SP, 12061-000, Brasil",SP,TAUBATE,-23.0124083,-45.55224279999999,0.5,,0.5,0.5,0.0,1.0,2.5,,
156044598,50472851000377,REDE SHIBATA,SUP SHIBATA JACAREI LTDA,02020300,GUSTAVO OLIVEIRA,02020306,CRISTINA VAZ,"R SANTA HELENA,177, JACAREI, SP, 12322-550, Brasil",SP,JACAREI,-23.3113442,-45.9808209,,1.0,,,,,1.0,25.10390474,0.0012535771428571153
156045414,464411000138,REDE NAGUMO,SUP SP BRASIL DE ATIBAIA LTDA,02020300,GUSTAVO OLIVEIRA,02020308,FELIPE ARAUJO,"AV PROF CARLOS ALBERTO C PINTO,356, ATIBAIA, SP, 12942-530, Brasil",SP,ATIBAIA,-23.1151817,-46.56429139999999,,0.5,,,,,0.5,,
156045415,386708000122,REDE NAGUMO,COML BRASIL DE ATIBAIA LTDA,02020300,GUSTAVO OLIVEIRA,02020308,FELIPE ARAUJO,"R LOURENCO FRANCO,223, ATIBAIA, SP, 12940-620, Brasil",SP,ATIBAIA,-23.115746,-46.5516938,,0.5,,,,,0.5,,
156045470,45495694001195,REDE SAO ROQUE,SUPERM SAO ROQUE LTDA,02020300,GUSTAVO OLIVEIRA,02020308,FELIPE ARAUJO,"R PINDUCA SOARES,350, IBIUNA, SP, 18140-000, Brasil",SP,IBIUNA,-23.6567941,-47.2183407,,1.0,,,,,1.0,8.69422745,-0.00911910828571432
156045485,50472851000105,REDE SHIBATA,SUPERMERCADO SHIBATA JACAREI LTDA,02020300,GUSTAVO OLIVEIRA,02020306,CRISTINA VAZ,"R DR POMPILIO MERCADANTE,196, JACAREI, SP, 12308-510, Brasil",SP,JACAREI,-23.3060111,-45.9646369,,1.0,,,,,1.0,8.90940725,0.024516844000000055
156045497,50948371000178,IRMAOS BOA,IRMAOS BOA LTDA,02020300,GUSTAVO OLIVEIRA,02020306,CRISTINA VAZ,"R MARILIA,60, JUNDIAI, SP, 13214-302, Brasil",SP,JUNDIAI,-23.1695765,-46.9096602,,1.0,,,,,1.0,21.07525516,0.00011043142857128279
156045498,50948371000259,IRMAOS BOA,IRMAOS BOA LTDA,02020300,GUSTAVO OLIVEIRA,02020306,CRISTINA VAZ,"R REINALDO ORSI,50, JUNDIAI, SP, 13211-133, Brasil",SP,JUNDIAI,-23.1800357,-46.913791,,,,,,,,3.09194997,0.013789339714285706
156045503,45495694000466,REDE SAO ROQUE,SUPERM SAO ROQUE LTDA,02020300,GUSTAVO OLIVEIRA,02020308,FELIPE ARAUJO,"AV 27 DE OUTUBRO,250, MAIRINQUE, SP, 18120-000, Brasil",SP,MAIRINQUE,-23.5419209,-47.1840655,,,,,,,,9.09482682,0.006964114571428654
156045538,46079372000156,REDE NAGUMO,SUPERM SOLAR LTDA,02020300,GUSTAVO OLIVEIRA,02020308,FELIPE ARAUJO,"AV DOM PEDRO 1,3339, SANTO ANDRE, SP, 09130-410, Brasil",SP,SANTO ANDRE,-23.6653712,-46.5147759,,1.0,,,,,1.0,,
156045575,45495694000113,REDE SAO ROQUE,SUPERM SAO ROQUE LTDA,02020300,GUSTAVO OLIVEIRA,02020308,FELIPE ARAUJO,"R SOTERO DE SOUZA,190, SAO ROQUE, SP, 18130-000, Brasil",SP,SAO ROQUE,-23.5325796,-47.1361482,,1.0,,,,,1.0,13.66696567,-0.002024077999999814
156045576,45495694001004,REDE SAO ROQUE,SUPERM SAO ROQUE LTDA,02020300,GUSTAVO OLIVEIRA,02020308,FELIPE ARAUJO,"AV BRASIL,64, SAO ROQUE, SP, 18130-000, Brasil",SP,SAO ROQUE,-23.5256901,-47.1314157,,1.0,,,,,1.0,9.02131778,0.04444417371428573
156045577,45495694000970,REDE SAO ROQUE,SUPERM SAO ROQUE LTDA,02020300,GUSTAVO OLIVEIRA,02020308,FELIPE ARAUJO,"R BENJAMIM CONSTANT,149, SAO ROQUE, SP, 18130-000, Brasil",SP,SAO ROQUE,-23.5318869,-47.136526,,,,,,,,6.20365963,0.019475482571428563
156045590,45495694001276,REDE SAO ROQUE,SUPERM SAO ROQUE LTDA,02020300,GUSTAVO OLIVEIRA,02020308,FELIPE ARAUJO,"AV CEL FIRMO V CAMARGO,245, TATUI, SP, 18270-000, Brasil",SP,TATUI,-23.3478404,-47.84220939999999,,0.5,,,,,0.5,14.17650177,0.06742624914285719
156045782,45495694000890,REDE SAO ROQUE,SUPERM SAO ROQUE LTDA,02020300,GUSTAVO OLIVEIRA,02020308,FELIPE ARAUJO,"AV PREF BERNARDINO DE LUCCA,1022, SAO ROQUE, SP, 18130-000, Brasil",SP,SAO ROQUE,-23.5253543,-47.1451981,,,,,,,,,
156046376,48093892001030,REDE SHIBATA,SUPERMERCADO SHIBATA LTDA,02020300,GUSTAVO OLIVEIRA,02020306,CRISTINA VAZ,"AV GETULIO VARGAS,1430, JACAREI, SP, 12305-010, Brasil",SP,JACAREI,-23.2777018,-45.9507838,,1.0,,,,,1.0,28.535346490000002,0.021960872571428862
156046424,4459464000111,REDE NAGUMO,COML BARATAO COLONIAL LTDA,02020300,GUSTAVO OLIVEIRA,02020308,FELIPE ARAUJO,"R CARLOS NUNES DE PAULA,1912, SAO JOSE DOS CAMPOS, SP, 12234-000, Brasil",SP,SAO JOSE DOS CAMPOS,-23.2819015,-45.8948054,0.5,,0.5,0.5,0.5,1.0,3.0,,
