cnpj,cod_cliente,cidcustomer,nome_cliente,vendedor,cidterritory,endereco,lat,long,uf,cidade,gerente_area,estrelas_batalhas,estrelas_espaco_em_loja,estrelas_inovacao,estrelas_ponto_extra,estrelas_preco,estrelas_sortimento_prioritario,estrelas_total,estrelas_total_eff,has_stars,star_need_abs,sellout_ton_ytd,s_sell12,trend_l6m,trend_need,s_trend,score,tem_estrelas,prioritario
3476811048782,100137068,100137068,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R MENDES DE OLIVEIRA,417, BELO HORIZONTE, MG, 31210-610, Brasil",-19.9027776,-43.95230540000001,MG,BELO HORIZONTE,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811048863,100137235,100137235,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV LAVANDISCA,662, SAO PAULO, SP, 04515-011, Brasil",-23.6031147,-46.6641829,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,1.3431055,0.2565800905189555,0.0120942799999999,-0.0120942799999999,0.7532095808118547,0.24956847948548805,0,0
3476811048944,100137090,100137090,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV PROFESSOR ALFONSO BOVERO,647, SAO PAULO, SP, 05019-011, Brasil",-23.5400894,-46.6829611,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811049088,100137233,100137233,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"ALAMEDA BARAO DE LIMEIRA,513, SAO PAULO, SP, 01202-001, Brasil",-23.5366034,-46.6460476,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,2.41323166,0.37163972808463014,0.0069625862857142,-0.0069625862857142,0.7644928799708611,0.2845043030319165,0,0
3476811049169,100133886,100133886,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R DO ORFANATO,450, SAO PAULO, SP, 03131-010, Brasil",-23.5778019,-46.5767849,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,1.42955613,0.26766187236508565,0.0095872311428571,-0.0095872311428571,0.7587219484308807,0.25377413715925007,0,0
3476811049240,100137229,100137229,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R DO PARAISO,806, SAO PAULO, SP, 04103-001, Brasil",-23.575245,-46.6356993,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811049320,100134055,100134055,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV DEPUTADO ZIEN NASSIF,150, JAU, SP, 17203-570, Brasil",-22.3017134,-48.5743138,SP,JAU,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811049754,100134160,100134160,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R 1 DE JANEIRO,1516, ARTUR NOGUEIRA, SP, 13160-150, Brasil",-22.578888,-47.17320400000001,SP,ARTUR NOGUEIRA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811050175,100137069,100137069,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R JULIO MESQUITA,150, BELO HORIZONTE, MG, 30692-460, Brasil",-19.9952879,-44.0484725,MG,BELO HORIZONTE,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811051147,100137192,100137192,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R DR EDGARD PEREIRA DE SOUZA,187, CAMPINAS, SP, 13058-520, Brasil",-22.944672,-47.18991,SP,CAMPINAS,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811051309,100133976,100133976,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV DR CRISTIANO GUIMARAES,333, BELO HORIZONTE, MG, 31744-144, Brasil",-19.824202,-43.951731,MG,BELO HORIZONTE,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811051651,100133951,100133951,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV CANGAIBA,1114, SAO PAULO, SP, 03712-002, Brasil",-23.5113578,-46.5430923,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811051902,100133778,100133778,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV WASHINGTON LUIS,1273, CAMPINAS, SP, 13042-105, Brasil",-22.9274184,-47.0550981,SP,CAMPINAS,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811052038,100133822,100133822,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R JASMIM,455, CAMPINAS, SP, 13087-460, Brasil",-22.8555931,-47.04890409999999,SP,CAMPINAS,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811052119,100137196,100137196,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV DR MORAES SALLES,1413, CAMPINAS, SP, 13100-201, Brasil",-22.9049324,-47.0511908,SP,CAMPINAS,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,1.51862247,0.27867396162480257,-0.00063968,0.00063968,0.7812083446037853,0.2611849978711213,0,0
3476811052208,100137187,100137187,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV DR CARDOSO DE MELO,406, SAO PAULO, SP, 04548-002, Brasil",-23.6014113,-46.678112,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811052380,100137234,100137234,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R CIPRIANO BARATA,977, SAO PAULO, SP, 04205-000, Brasil",-23.5781353,-46.606024,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811052542,100137228,100137228,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R BOM JESUS,298, IBITINGA, SP, 14940-000, Brasil",-21.75911,-48.8275428,SP,IBITINGA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811052623,100137198,100137198,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R MOGI MIRIM,660, CONCHAL, SP, 13835-970, Brasil",-22.3395231,-47.1694922,SP,CONCHAL,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811052976,100134001,100134001,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R JOAO ARANTES,451, BELO HORIZONTE, MG, 31170-240, Brasil",-19.8852957,-43.9225792,MG,BELO HORIZONTE,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811053000,100137252,100137252,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV AMERICO PEREIRA LIMA,493, MOCOCA, SP, 13736-260, Brasil",-21.4755351,-47.0077694,SP,MOCOCA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811053271,100133996,100133996,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV SILVA LOBO,577, BELO HORIZONTE, MG, 30411-259, Brasil",-19.9287128,-43.9715681,MG,BELO HORIZONTE,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811053352,100137199,100137199,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R GENERAL OSORIO,1158, CAMPINAS, SP, 13010-111, Brasil",-22.9037033,-47.0585909,SP,CAMPINAS,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,0.1019861599999999,0.02584960647074978,,,0.0,0.024033804510830353,0,0
3476811053786,100137204,100137204,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV LINO JD,703, SANTO ANDRE, SP, 09041-031, Brasil",-23.6622566,-46.5382097,SP,SANTO ANDRE,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,1.25151546,0.24438427999201356,0.0118972917142857,-0.0118972917142857,0.7536427083292562,0.24617496771361588,0,0
3476811053867,100137200,100137200,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV PEDROSO DE MORAIS,619, SAO PAULO, SP, 05419-000, Brasil",-23.5647906,-46.6910971,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811053948,100137205,100137205,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"ALAMEDA DOS AICAS,132, SAO PAULO, SP, 04086-000, Brasil",-23.6053928,-46.6550348,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811054162,100134158,100134158,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R CARDOSO DE ALMEIDA,112, SAO PAULO, SP, 05013-000, Brasil",-23.5327294,-46.6645916,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,0.41419514,0.10214561877874127,-0.01458146,0.01458146,0.811862799703304,0.21669876662890233,0,0
3476811054405,100133792,100133792,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV JOSE CARLOS D AMARAL GALVAO,468, CAMPINAS, SP, 13051-160, Brasil",-22.962879,-47.09666379999999,SP,CAMPINAS,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811054758,100137195,100137195,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV PIRACICAMIRIM,2455, PIRACICABA, SP, 13417-780, Brasil",-22.7323758,-47.6342149,SP,PIRACICABA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811054910,100137201,100137201,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R CORONEL DIOGO,1430, SAO PAULO, SP, 01545-001, Brasil",-23.58134,-46.61513,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811055134,100137207,100137207,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R HEITOR PEIXOTO,910, SAO PAULO, SP, 01543-001, Brasil",-23.5761716,-46.6183997,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,1.40147216,0.26410573616622757,0.0006071708571428,-0.0006071708571428,0.7784668342933315,0.25651216665644117,0,0
3476811055215,100137203,100137203,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R FIOD ANTONIO,12, IGARAPAVA, SP, 14540-000, Brasil",-20.0398754,-47.746676,SP,IGARAPAVA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811055304,100134152,100134152,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R SANTOS DUMONT,743, CAMPINAS, SP, 13024-020, Brasil",-22.8931359,-47.0524103,SP,CAMPINAS,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811055487,100133776,100133776,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R JULIO PRESTES,55, AMERICANA, SP, 13465-620, Brasil",-22.7410801,-47.3359934,SP,AMERICANA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811055720,100137197,100137197,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R DO ROSARIO,11, VARGEM GRANDE DO SUL, SP, 13880-000, Brasil",-21.8349659,-46.8951346,SP,VARGEM GRANDE DO SUL,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811055800,100137209,100137209,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV DR GUILHERME D VILLARES,836, SAO PAULO, SP, 05640-001, Brasil",-23.6102597,-46.7425978,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811056106,100133889,100133889,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV BARAO DO BANANAL,721, RIBEIRAO PRETO, SP, 14092-000, Brasil",-21.1812465,-47.7745081,SP,RIBEIRAO PRETO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811056297,100137206,100137206,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R JOAO DE MORAES GOES,400, PIRACAIA, SP, 12970-000, Brasil",-23.0552435,-46.3531479,SP,PIRACAIA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,4.21983133,0.501571318972475,0.0226660268571428,-0.0226660268571428,0.7299649779450929,0.3149745050500563,0,1
3476811056378,100133971,100133971,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV JULIA KUBITSCHEK,405, CONGONHAS, MG, 36415-000, Brasil",-20.5036319,-43.8545408,MG,CONGONHAS,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811056459,100133901,100133901,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV CAMINHO DO MAR,2302, SAO BERNARDO DO CAMPO, SP, 09610-000, Brasil",-23.6667265,-46.568121,SP,SAO BERNARDO DO CAMPO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811056530,100133999,100133999,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV JOSE FARIA DA ROCHA,5045, CONTAGEM, MG, 32310-210, Brasil",-19.9393429,-44.03472499999999,MG,CONTAGEM,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811056610,100137102,100137102,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV DO TABOAO,3764, SAO BERNARDO DO CAMPO, SP, 09656-000, Brasil",-23.6623305,-46.606307,SP,SAO BERNARDO DO CAMPO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811056963,100137208,100137208,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R ABILIO SOARES,753, SAO PAULO, SP, 04005-003, Brasil",-23.5761582,-46.6485278,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811057005,100133906,100133906,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV DAS AMOREIRAS,1990, CAMPINAS, SP, 13031-435, Brasil",-22.9235869,-47.08001220000001,SP,CAMPINAS,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811057420,100137186,100137186,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"EST ARCILIO MOREIRA DA SILVA,51, SAO JOSE DOS CAMPOS, SP, 12236-852, Brasil",-23.2613985,-45.90009329999999,SP,SAO JOSE DOS CAMPOS,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811057773,100133919,100133919,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R ARMANDO ARRUDA PEREIRA,31, GUARULHOS, SP, 07095-100, Brasil",-23.4635271,-46.5365348,SP,GUARULHOS,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811057854,100137202,100137202,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV PROF LUIZ I ANHAIA MELLO,1144, SAO PAULO, SP, 03154-000, Brasil",-23.5853614,-46.5826003,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,2.60494161,0.3883538357976332,0.0029762719999999,-0.0029762719999999,0.7732577788778873,0.2909331545224574,0,0
3476811057935,100137062,100137062,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R COMENDADOR BAETA NEVES,100, CONSELHEIRO LAFAIETE, MG, 36400-000, Brasil",-20.659965,-43.78500469999999,MG,CONSELHEIRO LAFAIETE,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811058150,100133914,100133914,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R SANTA MARTA,81, DIADEMA, SP, 09940-180, Brasil",-23.670287,-46.604618,SP,DIADEMA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811058230,100133748,100133748,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R FREI CANECA,163, SAO PAULO, SP, 01307-001, Brasil",-23.5520577,-46.6492323,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811058583,100134198,100134198,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV WLADIMI MEIRELLES FERREIRA,1025, RIBEIRAO PRETO, SP, 14021-630, Brasil",-21.2108865,-47.7980552,SP,RIBEIRAO PRETO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811058664,100137210,100137210,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R AURELIA,440, SAO PAULO, SP, 05046-000, Brasil",-23.5257203,-46.6979402,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,1.43707999,0.26860760146125295,0.0045145162857142,-0.0045145162857142,0.7698755679702041,0.2561628576641292,0,0
3476811058826,100133767,100133767,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV ANCHIETA,900, CAMPINAS, SP, 13015-101, Brasil",-22.8956392,-47.0601277,SP,CAMPINAS,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811058907,100137257,100137257,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R ALMIRANTE MARQUES LEAO 656,400, SAO PAULO, SP, 01330-902, Brasil",-23.562424,-46.64921,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,1.74488567,0.30498638961652996,-0.0011691497142857,0.0011691497142857,0.7823725148591707,0.2689052321972868,0,0
3476811059040,100137256,100137256,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R AIMBERE,270, SAO PAULO, SP, 05018-010, Brasil",-23.5330034,-46.6788565,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811059202,100133900,100133900,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV FERNAO DIAS PAES LEME,1673, VARZEA PAULISTA, SP, 13220-005, Brasil",-23.2120892,-46.8447682,SP,VARZEA PAULISTA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811059393,100133821,100133821,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R MIRO VETORAZZO,815, SAO BERNARDO DO CAMPO, SP, 09820-135, Brasil",-23.7327277,-46.5580535,SP,SAO BERNARDO DO CAMPO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811059474,100137051,100137051,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV CONDE RIBEIRO DO VALLE,573, GUAXUPE, MG, 37800-000, Brasil",-21.3035056,-46.707558,MG,GUAXUPE,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811059555,100133868,100133868,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R MATO GROSSO,1201, ARARAQUARA, SP, 14810-290, Brasil",-21.780155,-48.1535452,SP,ARARAQUARA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811059636,100137066,100137066,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV SILVA LOBO,1235, BELO HORIZONTE, MG, 30431-001, Brasil",-19.9354813,-43.9708019,MG,BELO HORIZONTE,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811059806,100137067,100137067,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV IPIRANGA,7, CONTAGEM, MG, 32240-560, Brasil",-19.9679968,-44.0490067,MG,CONTAGEM,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811060057,100133765,100133765,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R DELFINO CINTRA,500, CAMPINAS, SP, 13020-100, Brasil",-22.899671,-47.0662854,SP,CAMPINAS,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811060138,100134005,100134005,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R JUIZ DE FORA,1340, BELO HORIZONTE, MG, 30180-061, Brasil",-19.9296239,-43.9554343,MG,BELO HORIZONTE,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811060308,100133755,100133755,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R LOPES DE OLIVEIRA,343, SAO PAULO, SP, 01152-010, Brasil",-23.5307454,-46.6540883,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,1.74938618,0.30548746868125404,0.0007477437142857,-0.0007477437142857,0.7781577500632333,0.26824723441950504,0,0
3476811060480,100133731,100133731,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV CARLOS GRIMALDI,78, CAMPINAS, SP, 13091-000, Brasil",-22.8748563,-47.035004,SP,CAMPINAS,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811060642,100137258,100137258,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R VOLUNTARIOS DA PATRIA,2764, SAO PAULO, SP, 02402-100, Brasil",-23.4958999,-46.6260994,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,1.7117500099999998,0.30127163116680405,0.0037183651428571,-0.0037183651428571,0.7716261033725087,0.26580470785664917,0,0
3476811060804,100137259,100137259,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R TEODORO SAMPAIO,1249, SAO PAULO, SP, 05405-100, Brasil",-23.5600809,-46.6815969,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,1.60825371,0.2893695677648186,0.0005487537142857,-0.0005487537142857,0.7785952788450856,0.2637367631268729,0,0
3476811061029,100137264,100137264,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R AFONSO BRAZ,578, SAO PAULO, SP, 04511-001, Brasil",-23.5950699,-46.6693101,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811061290,100137260,100137260,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R MAJOR DIOGO,528, SAO PAULO, SP, 01324-000, Brasil",-23.5558411,-46.6431854,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,1.73037577,0.3033652696727208,0.0009452497142857,-0.0009452497142857,0.7777234842227964,0.2675598971923901,0,0
3476811061371,100133760,100133760,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"R NOVA JERUSALEM,SN, SAO PAULO, SP, 03410-000, Brasil",-23.547198,-46.5493798,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811061452,100137263,100137263,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV DONA GERTRUDES,867, ATIBAIA, SP, 12942-540, Brasil",-23.1235568,-46.564997,SP,ATIBAIA,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,1.3505545,0.25755091626666055,0.0074040151428571,-0.0074040151428571,0.7635222893374615,0.2518045794434493,0,0
3476811062181,100133745,100133745,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"ALAMEDA AFONSO SCHMIDT,416, SAO PAULO, SP, 02450-000, Brasil",-23.4967278,-46.6370377,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,2.33938946,0.36495006677326,-0.000421392,0.000421392,0.7807283843910462,0.2856824953980112,0,0
3476811062262,100133844,100133844,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"PRACA SILVIO ROMERO,147, SAO PAULO, SP, 03323-000, Brasil",-23.5448808,-46.5730149,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811062343,100133786,100133786,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV SANTANA,418, BOTUCATU, SP, 18603-700, Brasil",-22.881282,-48.4440548,SP,BOTUCATU,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0,0
3476811062505,100137083,100137083,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV CELSO GARCIA,4105, SAO PAULO, SP, 03064-000, Brasil",-23.5355122,-46.5725896,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,1.72500031,0.3027625079660135,0.0114690214285714,-0.0114690214285714,0.7545843665855109,0.26299167775489424,0,0
3476811062777,100134173,100134173,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"AV DOS JEQUITIBAS,141, SAO PAULO, SP, 04321-090, Brasil",-23.646636,-46.6418679,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,0.56049519,0.1322554149792033,-0.04142999,0.04142999,0.8708959401898901,0.2364963552384854,0,0
3476811062858,100133953,100133953,DIA BRASIL SOCIEDADE LIMITADA,SERGIO PASTORI,2020303,"EST DE ITAPECERICA,1584, SAO PAULO, SP, 05835-004, Brasil",-23.6478276,-46.7490975,SP,SAO PAULO,GUSTAVO OLIVEIRA,,,,,,,,,0.0,0.0,4.27229384,0.5046300676552937,-0.0105071839999999,0.0105071839999999,0.8029044951894578,0.329704756701089,0,1
